Date mutation;Nature mutation;Surface Carrez du 1er lot;Valeur fonciere;Commune;No voie;Type de voie;Code voie;Voie;Code postal;Code departement;Code commune;Prefixe de section;Section;No plan;No Volume;1er lot;Surface Carrez du 1er lot;Nombre de lots;Code type local;Type local;Surface reelle bati;Nombre pieces principales;Surface terrain
29/05/2020;Vente;156;697500 ;NICE;30;CHE;6444;DE LA TOUR A BELLET;6200;6;88;;AT;219;;7;156;1;1;Maison;170;5;
20/05/2020;Vente;156;985000 ;CHATENAY-MALABRY;89;RUE;0040;ANATOLE FRANCE;92290;92;19;;D;140;;3;156;1;1;Maison;156;7;
21/04/2020;Vente;156;331900 ;ITTEVILLE;40;CHE;0115;DES MARAIS;91760;91;315;;AI;181;;2;156;1;1;Maison;80;3;
13/03/2020;Vente;156;337300 ;BRUYERES-LE-CHATEL;27;RUE;0130;PIERREUSE;91680;91;115;;AC;129;;1;156;1;1;Maison;120;6;
26/05/2020;Vente;154;434972 ;REIMS;21;RUE;8640;DE THILLOIS;51100;51;454;;IM;132;;7;154;1;1;Maison;110;3;
15/05/2020;Vente;154;345000 ;TOURCOING;123;RUE;2160;DU FLOCON;59200;59;599;;HY;360;;6;154;1;1;Maison;160;5;
13/01/2020;Vente;153;408200 ;SAINT-ETIENNE;4;RUE;2230;CONDORCET;42000;42;218;;AI;254;;7;153;1;1;Maison;117;5;
03/01/2020;Vente;153;133000 ;RAISMES;468;RUE;0597;HENRI DURRE;59590;59;491;;AT;691;;1;153;1;1;Maison;139;5;
27/02/2020;Vente;153;438500 ;PONTAULT COMBAULT;15;RUE;0732;LECONTE DE LISLE;77340;77;373;;AM;33;;1681;153;1;1;Maison;155;6;
22/06/2020;Vente;153;270000 ;MORMOIRON;234;;1056;LA VENUE DE BEDOIN;84570;84;82;;AP;862;;1;153;1;1;Maison;121;4;664
28/02/2020;Vente;153;800000 ;RUEIL-MALMAISON;25;RUE;2640;MICHELET;92500;92;63;;AD;62;;15;153;1;1;Maison;115;5;
30/01/2020;Vente;152;433000 ;BURES SUR YVETTE;125;RUE;0350;CHARLES DE GAULLE;91440;91;122;;AY;21;;1;152;1;1;Maison;93;5;
22/04/2020;Vente;152;254000 ;GOUVIEUX;5;SQ;0052;ARTHUR RIMBAUD;60270;60;282;;AZ;123;;73;152;1;1;Maison;116;6;
24/02/2020;Vente;152;399470 ;SAINT-MARTIN-D'HERES;8;RUE;0350;GEORGES CAYRIER;38400;38;421;;BN;371;;8;152;2;1;Maison;118;5;
27/02/2020;Vente;152;191500 ;LE HAVRE;58;RUE;1007;BOUGAINVILLE;76600;76;351;;JM;303;;2;152;1;1;Maison;130;5;
25/02/2020;Vente;151;413000 ;LESIGNY;34;AV;0310;DU CLOS VIMONT;77150;77;249;;AE;1;;111;151;1;1;Maison;107;5;
05/06/2020;Vente;151;360000 ;ST-HERBLAIN;10;RUE;1005;D EVREUX;44800;44;162;;CI;84;;5;151;1;1;Maison;102;5;
02/04/2020;Vente;151;536000 ;JOUY EN JOSAS;29;RUE;0615;DE LA VIEILLE POSTE;78350;78;322;;AK;398;;67;151;1;1;Maison;136;6;
13/06/2020;Vente;151;480000 ;HONFLEUR;939;CHEM;0926;DU VALLON;14600;14;333;725;A;114;;4;151;1;1;Maison;150;5;
07/02/2020;Vente;150;265000 ;ENTRAIGUES-SUR-LA-SORGUE;8;RUE;0565;DU 19 MARS 1962;84320;84;43;;AI;43;;2;150;1;1;Maison;80;4;
13/02/2020;Vente;150;316000 ;LA CRAU;1038;AV;0151;JEAN MONNET;83260;83;47;;AR;123;;2;150;1;1;Maison;172;7;
20/05/2020;Vente;150;328000 ;LONGPONT-SUR-ORGE;85;RUE;0140;JULIEN HEBERT;91310;91;347;;AS;261;;2;150;1;1;Maison;155;6;
15/06/2020;Vente;150;485000 ;TASSIN-LA-DEMI-LUNE;24;AV;0930;DE LA REPUBLIQUE;69160;69;244;;AS;135;;11;150;1;1;Maison;159;4;
08/06/2020;Vente;149;1156500 ;LYON 5EME;13;RUE;7185;TROUVEE;69005;69;385;;AV;47;;1;149;1;1;Maison;142;7;
03/06/2020;Vente;149;731000 ;CELLE-SAINT-CLOUD (LA);7;;0583;HAU LES HUPPES;78170;78;126;;AC;225;;330;149;1;1;Maison;130;7;
08/06/2020;Vente;149;83500 ;VILLENEUVE SUR LOT;37;RUE;5610;SAINT ETIENNE;47300;47;323;;EX;122;;2;149;1;1;Maison;118;3;
04/06/2020;Vente;149;782100 ;CHAMBOURCY;3;RUE;0035;DU CHEMIN VERT;78240;78;133;;AC;276;;3;149;1;1;Maison;145;5;
19/06/2020;Vente;149;675000 ;NOISY LE ROI;9004;;B017;LA TUILERIE BIGNON;78590;78;455;;AK;30;;5;149;1;1;Maison;148;7;
24/01/2020;Vente;149;275000 ;MONTMORT-LUCY;23;RUE;0140;DE LA LIBERATION;51270;51;381;;AP;102;;3;149;1;1;Maison;140;6;
27/05/2020;Vente;149;396000 ;SAINT-CYR-L ECOLE;2;PAS;0520;RASPAIL;78210;78;545;;AL;149;;201;149;1;1;Maison;100;5;
14/02/2020;Vente;149;402000 ;CAEN;51;RUE;6300;DES ROSIERS;14000;14;118;;IB;557;;18;149;1;1;Maison;129;4;
27/03/2020;Vente;148;480000 ;VETRAZ-MONTHOUX;11;IMP;0076;DES BOULEAUX;74100;74;298;;D;3578;;10;148;1;1;Maison;77;4;
08/06/2020;Vente;148;195000 ;SAINT-GERVAIS;17;RUE;0043;DES GARENNES;95420;95;554;;B;702;;2;148;1;1;Maison;45;3;
13/05/2020;Vente;148;1037540 ;LYON 4EME;25;RUE;5095;DE NUITS;69004;69;384;;AX;117;;119;148;1;1;Maison;148;6;
15/06/2020;Vente;148;162850 ;CHALONS EN CHAMPAGNE;85;RUE;2200;MARTYRS LA RESISTANCE;51000;51;108;;BC;171;;2;148;1;1;Maison;125;4;
12/02/2020;Vente;148;267140 ;MONTPELLIER;188;RUE;5347;DE SICILE;34080;34;172;;LV;259;;28;148;1;1;Maison;108;6;
24/04/2020;Vente;148;342000 ;COURTRY;9;ALL;0903;DE LA RESIDENCE DU CAVOY;77181;77;139;;BI;138;;9;148;1;1;Maison;145;6;
19/06/2020;Vente;147;75000 ;SAINT-CIERS-SUR-GIRONDE;45;AV;0048;DE LA REPUBLIQUE;33820;33;389;;C;1370;;2;147;1;1;Maison;105;5;
07/03/2020;Vente;147;750000 ;ANTIBES;1966;CHE;3150;DE SAINT CLAUDE;6600;6;4;;EN;92;;6;147;1;1;Maison;165;6;
03/01/2020;Vente;147;360000 ;ETIOLLES;10;RES;A030;LES BOIS DU CERF;91450;91;225;;AN;4;;1151;147;1;1;Maison;168;6;
15/01/2020;Vente;147;500000 ;GEX;957;RUE;0755;DES VERTES CAMPAGNES;1170;1;173;;AP;7;;192;147;1;1;Maison;157;7;
08/06/2020;Vente;147;360000 ;COMPIEGNE;5;RUE;0240;D ARONA;60200;60;159;;AO;105;;7;147;1;1;Maison;145;5;
07/04/2020;Vente;147;610020 ;ANNECY;14;RTE;3308;DES LOGIS FLEURIS;74600;74;10;268;AV;41;;1;147;1;1;Maison;126;4;1223
15/06/2020;Vente;147;188800 ;ROMILLE;6044;;C089;ROCHE TRILLARD;35850;35;245;;B;1052;;2;147;1;1;Maison;106;3;
30/01/2020;Vente;146;873150 ;NANTERRE;41;RUE;6840;DES OMBRAIES;92000;92;50;;CD;22;;1;146;3;1;Maison;129;5;
18/05/2020;Vente;146;749028 ;ETANG-LA-VILLE (L );84;RTE;0180;DE SAINT NOM;78620;78;224;;AI;46;;6;146;1;1;Maison;181;6;
13/05/2020;Vente;146;904730 ;CELLE-SAINT-CLOUD (LA);4;;0808;HAU DES PERDRIX;78170;78;126;;AC;225;;436;146;1;1;Maison;125;6;
25/02/2020;Vente;146;245800 ;THOIRY;24;RUE;0200;DES VIGNETTES;78770;78;616;;R;258;;34;146;1;1;Maison;148;3;
29/06/2020;Vente;146;282000 ;OLIVET;30;RUE;0193;DE CAMBRAI;45160;45;232;;BK;281;;30;146;1;1;Maison;118;5;2750
29/06/2020;Vente;146;282000 ;OLIVET;30;RUE;0193;DE CAMBRAI;45160;45;232;;BK;281;;30;146;1;1;Maison;118;5;500
27/03/2020;Vente;146;352000 ;LISSIEU;40;CHE;0190;DE LA ROUE;69380;69;117;;B;1565;;115;146;1;1;Maison;146;4;
13/02/2020;Vente;145;125000 ;VIC SUR AISNE;1;RUE;0115;DU PONT DE LA TOURNELLE;2290;2;795;;AB;417;;1;145;1;1;Maison;145;4;
14/05/2020;Vente;145;585200 ;MONTESSON;19;PL;0477;DE PALFOUR;78360;78;418;;AZ;446;;6;145;1;1;Maison;94;5;
25/05/2020;Vente;145;390000 ;BRETIGNY SUR ORGE;9;RUE;0502;DANIELLE CASANOVA;91220;91;103;;AC;78;;1;145;14;1;Maison;136;7;
30/06/2020;Vente;145;692000 ;SAINT-GERMAIN-EN-LAYE;24;BD;0762;FRANZ LISTZ;78100;78;551;;AT;1083;;3;145;1;1;Maison;152;6;
11/02/2020;Vente;145;65000 ;TONNEINS;15;RUE;0700;DU MARECHAL JOFFRE;47400;47;310;;AM;259;;2;145;1;1;Maison;120;4;
18/03/2020;Vente;145;171800 ;ORLEANS;159;RUE;3497;GUSTAVE FLAUBERT;45100;45;234;;ES;92;;9;145;1;1;Maison;145;6;
17/01/2020;Vente;144;540000 ;SETE;9;MTE;1610;DES PIERRES BLANCHES;34200;34;301;;BS;310;;9;144;1;1;Maison;112;5;
13/03/2020;Vente;144;598400 ;SANARY SUR MER;78;CHE;0880;OLIVE;83110;83;123;;AW;350;;2;144;1;1;Maison;136;6;
26/06/2020;Vente;144;430000 ;ETIOLLES;28;RES;A030;LES BOIS DU CERF;91450;91;225;;AN;4;;1165;144;1;1;Maison;145;7;
29/05/2020;Vente;144;405000 ;CHAMPS-SUR-MARNE;18;RUE;0420;DE PARIS;77420;77;83;;BH;697;;1;144;1;1;Maison;150;5;
09/03/2020;Vente;144;621300 ;GENAS;21;RUE;0140;DU CHATEAU D EAU;69740;69;277;;AE;47;;1;144;1;1;Maison;140;6;
31/01/2020;Vente;144;500000 ;ORGEVAL;5;RUE;0455;DES COTTAGES;78630;78;466;;AB;404;;5;144;1;1;Maison;148;6;
10/03/2020;Vente;144;292100 ;VALENSOLE;5008;;B104;LE HAMEAU DU VAL D ASSE;4210;4;230;;A;124;;1;144;2;1;Maison;100;3;
04/01/2020;Vente;143;265960 ;OSNY;12;;A530;LA COLLINE DE LA RAVINIERE;95520;95;476;;AV;32;;2133;143;1;1;Maison;101;5;
26/02/2020;Vente;143;240000 ;OLIVET;100;RUE;0679;DES PIES;45160;45;232;;AN;229;;326;143;1;1;Maison;124;5;
05/02/2020;Vente;143;440000 ;PONTAULT COMBAULT;12;RUE;0666;GUSTAVE FLAUBERT;77340;77;373;;AM;33;;1037;143;1;1;Maison;140;6;
06/02/2020;Vente;143;651500 ;SAINT-GERMAIN-EN-LAYE;21;RUE;0936;JACQUES MOLLARD;78100;78;551;;AS;2534;;401;143;1;1;Maison;137;6;
07/02/2020;Vente;143;459500 ;GRENOBLE;25;RUE;5200;MOYRAND;38100;38;185;;DT;6;;1;143;1;1;Maison;130;4;
19/06/2020;Vente;142;804000 ;CELLE-SAINT-CLOUD (LA);5;;0744;HAU LES MILANS;78170;78;126;;AC;225;;369;142;1;1;Maison;135;6;
20/03/2020;Vente;142;402000 ;LES ULIS;3;ALL;1280;VAN GOGH;91940;91;692;;BP;3;;46;142;1;1;Maison;125;7;
23/06/2020;Vente;142;625000 ;MONTIGNY LE BRETONNEUX;29;RUE;0490;DE L AUBEPINE;78180;78;423;;AT;657;;26;142;1;1;Maison;143;5;
28/02/2020;Vente;142;747200 ;LYON 9EME;52;AV;0680;BARTHELEMY BUYER;69009;69;389;;BZ;81;;5;142;1;1;Maison;115;5;
25/05/2020;Vente;142;520000 ;MONTLIGNON;42;ALL;0058;LES CHATAIGNIERS;95680;95;426;;AC;58;;42;142;2;1;Maison;125;6;
02/06/2020;Vente;142;349200 ;NOISEAU;13;RUE;0255;D ESTIENNE D ORVES;94880;94;53;;AD;70;;4;142;1;1;Maison;107;6;
03/06/2020;Vente;142;379000 ;NOISEAU;14;RUE;0434;JACQUES MONOD;94880;94;53;;AD;155;;16;142;1;1;Maison;111;4;
21/04/2020;Vente;142;282850 ;LE BOURG-D'OISANS;6;;B133;MAS DU PLAN;38520;38;52;;AS;180;;6;142;1;1;Maison;154;6;
28/02/2020;Vente;142;510000 ;SUCY-EN-BRIE;6;RUE;0596;DU GEN DE LARMINAT;94370;94;71;;BD;32;;3;142;1;1;Maison;124;5;
10/01/2020;Vente;141;191260 ;SARTROUVILLE;20;ALL;0186;ARTHUR RIMBAUD;78500;78;586;;AE;118;;20;141;1;1;Maison;80;4;
26/03/2020;Vente;141;413500 ;COYE LA FORET;1;RUE;0231;DES HETRES;60580;60;172;;AN;221;;16;141;1;1;Maison;134;6;
26/02/2020;Vente;141;387900 ;VILLENAVE D ORNON;94;AV;0231;SADI CARNOT;33140;33;550;;CM;29;;216;141;1;1;Maison;136;7;
07/02/2020;Vente;141;445000 ;VAUCLIN;1354;CR;0091;DE COCOTTE;97280;972;32;;D;1354;;2;141;1;1;Maison;136;5;
03/02/2020;Vente;140;261000 ;LIMOGES;12;RUE;0260;D ARGENTON;87100;87;85;;DR;121;;5;140;1;1;Maison;152;7;
29/06/2020;Vente;140;303800 ;LIMEIL-BREVANNES;4;ALL;0046;AUGUSTE RENOIR;94450;94;44;;AK;202;;17;140;1;1;Maison;126;4;
19/05/2020;Vente;140;193000 ;CAUDAN;5353;;B011;COET FORN BRAS;56850;56;36;;ZP;274;;65;140;1;1;Maison;118;6;898
10/01/2020;Vente;140;135000 ;GRENOBLE;79;RUE;0050;ABBE GREGOIRE;38000;38;185;;HW;6;;2;140;1;1;Maison;80;3;
06/04/2020;Vente;140;271000 ;MONTPEYROUX;4;RUE;0006;DES CAVES;63114;63;241;;AA;173;;1;140;1;1;Maison;134;5;
02/03/2020;Vente;140;550000 ;WISSOUS;15;RUE;0556;LOUIS BLERIOT;91320;91;689;;B;289;;88;140;1;1;Maison;118;5;
30/06/2020;Vente;140;425000 ;AUVERS-SUR-OISE;35;RUE;0353;DES HORTENSIAS;95430;95;39;;W;99;;32;140;1;1;Maison;122;4;
13/01/2020;Vente;140;315458 ;BETTON;15;RUE;0036;DU COTEAU;35830;35;24;;AK;150;;123;140;1;1;Maison;139;6;
28/02/2020;Vente;140;288500 ;AMBARES-ET-LAGRAVE;34;HAM;A035;DE LA CLAIRIERE;33440;33;3;;AX;183;;34;140;1;1;Maison;135;5;
25/03/2020;Vente;140;690500 ;NOISY LE ROI;3;ALL;0108;DES GRANDS CLOS;78590;78;455;;AM;1;;17;140;1;1;Maison;135;6;
27/05/2020;Vente;140;180000 ;AIGUES-MORTES;2;RUE;0500;DES TRAVAILLEURS;30220;30;3;;AO;111;;2;140;1;1;Maison;110;6;
23/06/2020;Vente;140;2187120 ;SANARY SUR MER;251;MTE;1160;SOEUR VINCENT;83110;83;123;;AR;165;;2;140;1;1;Maison;125;5;
07/02/2020;Vente;140;715000 ;FONTENAY-SOUS-BOIS;53;RUE;4175;GUERIN LEROUX;94120;94;33;;BG;41;;4;140;1;1;Maison;128;5;
10/06/2020;Vente;139;260000 ;VAUX-LE-PENIL;13;CLOS;0363;DES SABLONS;77000;77;487;;AO;281;;19;139;1;1;Maison;141;6;
28/05/2020;Vente;139;444500 ;MAUREPAS;4;SQ;0347;DU CLOS BRETON;78310;78;383;;AM;55;;12;139;1;1;Maison;120;6;
11/05/2020;Vente;139;440000 ;ORGEVAL;;CHE;0900;DE LA MALRUE;78630;78;466;;AN;48;;3;139;1;1;Maison;151;5;
29/05/2020;Vente;139;224500 ;LES FORGES;61;RUE;0035;DES MELEZES;88390;88;178;;AD;162;;2;139;1;1;Maison;140;4;
14/02/2020;Vente;139;260000 ;LE MEE SUR SEINE;294;RTE;0050;DE BOISSISE;77350;77;285;;BS;46;;88;139;1;1;Maison;113;7;
07/02/2020;Vente;139;365000 ;ALES;613;CHE;0714;DE CITE STE MARIE;30100;30;7;;BK;81;;12;139;1;1;Maison;133;4;
20/05/2020;Vente;139;218450 ;ASSAT;6;CHE;0310;DU MOULIN;64510;64;67;;ZE;105;;1;139;1;1;Maison;190;4;
02/03/2020;Vente;139;650000 ;NANTES;46;RUE;6402;DU PETIT BEL AIR;44300;44;109;;AX;249;;1;139;1;1;Maison;122;4;
26/05/2020;Vente;139;740000 ;NANTES;5;RUE;8000;SULLY;44000;44;109;;EW;194;;12;139;3;1;Maison;146;5;
25/02/2020;Vente;138;347000 ;CONFLANS SAINTE HONORINE;307;BD;1197;DU GENERAL DE GAULLE;78700;78;172;;AO;523;;1;138;1;1;Maison;87;4;
29/05/2020;Vente;138;76000 ;SAINT OMER;17;PL;1790;VICTOR HUGO;62500;62;765;;AT;97;;4;138;1;1;Maison;137;5;
16/06/2020;Vente;138;339900 ;TRIEL SUR SEINE;9;ALL;0734;PAUL VERLAINE;78510;78;624;;AY;613;;29;138;1;1;Maison;90;7;
24/01/2020;Vente;138;2100000 ;EZE;234;MTE;0065;DU CAP ESTEL;6360;6;59;;AX;110;;2;138;1;1;Maison;66;3;
04/02/2020;Vente;138;332000 ;REIMS;7;RUE;7150;DE LA POMPELLE;51100;51;454;;CK;20;;11;138;1;1;Maison;123;5;
10/04/2020;Vente;138;350000 ;VITRY-SUR-SEINE;13;AV;6260;DU MOULIN DE SAQUET;94400;94;81;;AU;89;;1;138;1;1;Maison;109;5;
07/05/2020;Vente;138;483800 ;ST-GENIS-POUILLY;34;RUE;0075;DES ECOLES;1630;1;354;;AX;26;;2;138;1;1;Maison;101;5;
26/06/2020;Vente;138;335000 ;BEAUVAIS;59;RUE;3370;DU VINGT SEPT JUIN;60000;60;57;;L;32;;1;138;2;1;Maison;147;4;
13/02/2020;Vente;138;425000 ;MORIERES LES AVIGNON;9;RUE;0340;HENRI MATISSE;84310;84;81;;AB;28;;1071;138;1;1;Maison;123;5;
26/06/2020;Vente;138;399000 ;MANDRES-LES-ROSES;2;RLE;0250;A GUITARD;94520;94;47;;AI;303;;1;138;1;1;Maison;133;6;
23/03/2020;Vente;138;275000 ;LA BUISSE;41;RUE;0054;DU POMARIN;38500;38;61;;AB;146;;1;138;1;1;Maison;133;7;
25/02/2020;Vente;138;420000 ;MONTLIGNON;14;ALL;0099;DU CLOS DES BOTTES;95680;95;426;;AI;32;;10;138;1;1;Maison;117;6;
21/01/2020;Vente;138;676685 ;BORDEAUX;17;RUE;2130;CLERAMBAULT;33200;33;63;;YW;33;;15;138;1;1;Maison;129;4;516
09/03/2020;Vente;138;636980 ;CHAMPIGNY-SUR-MARNE;11;RUE;6276;DU MONUMENT;94500;94;17;;BG;79;;2;138;1;1;Maison;130;6;400
30/01/2020;Vente;137;144000 ;LE HAVRE;173;RUE;5455;MAL JOFFRE;76600;76;351;;CM;76;;1;137;10;1;Maison;160;9;
22/06/2020;Vente;137;169400 ;ROUBAIX;16;RUE;4770;RICHARD LENOIR;59100;59;512;;MV;211;;10;137;3;1;Maison;124;4;
05/06/2020;Vente;137;302000 ;MEZIERES-SUR-SEINE;26;RUE;0590;MAURICE FRICOTTE;78970;78;402;;D;836;;2;137;1;1;Maison;136;4;
12/06/2020;Vente;137;430000 ;VILLENNES-SUR-SEINE;29;ALL;0142;DU COTEAU;78670;78;672;;AO;274;;1102;137;1;1;Maison;81;4;
02/03/2020;Vente;137;273000 ;SAINT-FUSCIEN;7;CHE;0245;DE LA VALLEE;80680;80;702;;AM;24;;15;137;1;1;Maison;141;7;
30/06/2020;Vente;137;363050 ;ST HIPPOLYTE DU FORT;9004;AV;0396;DE LA 1ERE ARMEE;30170;30;263;;AH;230;;2;137;1;1;Maison;146;5;2500
13/01/2020;Vente;137;308000 ;LILLE;46;RUE;1717;CLAUDE LORRAIN;59800;59;350;;BI;224;;2;137;3;1;Maison;136;4;
28/02/2020;Vente;137;275000 ;NANTOUILLET;19;GR;0060;GRANDE RUE;77230;77;332;;B;830;;2;137;1;1;Maison;39;2;
15/01/2020;Vente;137;1270000 ;ASNIERES-SUR-SEINE;4;RUE;0770;DES BRUYERES;92600;92;4;;AL;183;;2;137;1;1;Maison;163;5;
26/05/2020;Vente;137;247000 ;CHERBOURG-EN-COTENTIN;43;RUE;2307;DE BEAUCHAMP;50130;50;129;383;AN;153;;34;137;1;1;Maison;110;4;496
12/06/2020;Vente;137;533300 ;CHARBONNIERES-LES-BAINS;18;CHE;0241;DE LA CHANTERIE;69260;69;44;;AI;155;;18;137;1;1;Maison;143;7;402
25/02/2020;Vente;137;350000 ;SAINTE-GENEVIEVE-DES-BOIS;10;AV;1510;GABRIEL PERI;91700;91;549;;BH;53;;2;137;1;1;Maison;130;5;
08/05/2020;Vente;137;880000 ;FONTENAY-SOUS-BOIS;12;RUE;6195;MAUCONSEIL;94120;94;33;;AV;190;;10;137;6;1;Maison;135;6;
27/01/2020;Vente;137;1311953 ;ASNIERES-SUR-SEINE;54;AV;1495;CHEVREUL;92600;92;4;;AL;153;;34;137;1;1;Maison;138;7;
10/06/2020;Vente;137;625900 ;FONTENAY-AUX-ROSES;43;RUE;0690;BRIANT;92260;92;32;;T;57;;2;137;2;1;Maison;96;5;
01/02/2020;Vente;137;353000 ;MARGENCY;11;RUE;0016;ALFRED SISLEY;95580;95;369;;AB;111;;11;137;1;1;Maison;128;5;
06/03/2020;Vente;137;750000 ;MESNIL-LE-ROI (LE);9;RUE;0231;GAMBETTA;78600;78;396;;AD;588;;2;137;1;1;Maison;122;6;
07/05/2020;Vente;136;390100 ;QUINCIEUX;21;LOT;A050;LES GRANDES TERRES;69650;69;163;;AE;46;;13;136;1;1;Maison;139;6;
23/06/2020;Vente;136;533500 ;CLAIX;7;ALL;0680;DU CLOS DU CHATEAU;38640;38;111;;BB;150;;7;136;1;1;Maison;140;8;
20/05/2020;Vente;136;494100 ;TRIEL SUR SEINE;32;;0255;DOMAINE DE CHEVERCHEMONT;78510;78;624;;AH;285;;203;136;1;1;Maison;134;5;
25/03/2020;Vente;136;445000 ;FONTAINEBLEAU;138;RUE;0570;GRANDE;77300;77;186;;AL;74;;20;136;1;1;Maison;110;5;
13/02/2020;Vente;136;325000 ;LONGPERRIER;36;RLE;0140;A DUGUE;77230;77;259;;C;1319;;1;136;1;1;Maison;117;5;
08/06/2020;Vente;136;575000 ;PORT-MARLY (LE);19;RUE;0140;DE PARIS;78560;78;502;;AB;21;;40;136;1;1;Maison;135;5;
25/05/2020;Vente;136;743750 ;SAINT-GERMAIN-EN-LAYE;6;CLOS;0448;MAGLOIRE;78100;78;551;;AV;29;;1;136;5;1;Maison;137;7;
22/05/2020;Vente;136;158000 ;PAU;1;AV;3300;D OSSAU;64000;64;445;;BW;132;;501;136;1;1;Maison;126;5;
27/05/2020;Vente;135;444600 ;SASSENAGE;26;RUE;0117;ONDINE;38360;38;474;;BE;14;;26;135;1;1;Maison;101;5;
23/01/2020;Vente;135;353000 ;MONTSOULT;2;SQ;0725;VAN GOGH;95560;95;430;;AB;68;;83;135;1;1;Maison;121;5;
20/05/2020;Vente;135;385000 ;CARQUEFOU;7;RUE;2304;CHARLES DE FOUCAULD;44470;44;26;;AB;636;;104;135;1;1;Maison;119;5;
17/04/2020;Vente;135;779700 ;SAINT-GERMAIN-EN-LAYE;22;RUE;2120;SCHNAPPER;78100;78;551;;AM;140;;26;135;1;1;Maison;118;6;
09/06/2020;Vente;135;425900 ;ORGEVAL;1;RUE;1120;DE MORAINVILLIERS;78630;78;466;;AD;243;;14;135;1;1;Maison;136;5;
22/05/2020;Vente;135;405000 ;LOGNES;7;ALL;3370;LE VAU;77185;77;258;;AF;307;;7;135;1;1;Maison;88;4;
27/05/2020;Vente;135;323500 ;ACHERES-LA-FORET;40;DOM;A001;DU BOIS DE LA GARENNE;77760;77;1;;A;1623;;40;135;1;1;Maison;118;7;1000
27/05/2020;Vente;135;323500 ;ACHERES-LA-FORET;40;DOM;A001;DU BOIS DE LA GARENNE;77760;77;1;;A;1623;;40;135;1;1;Maison;118;7;2670
08/01/2020;Vente;135;188000 ;ST MARTIN BOULOGNE;42;RUE;0200;DE LA CLUSE;62280;62;758;;AH;280;;2;135;1;1;Maison;124;5;
31/01/2020;Vente;135;348350 ;LA FARLEDE;1427;RUE;0070;DE LA GARE;83210;83;54;;AO;21;;1;135;1;1;Maison;79;4;
24/01/2020;Vente;135;337000 ;ST-HERBLAIN;41;AV;0420;DE LA BRANCHOIRE;44800;44;162;;CK;119;;1;135;1;1;Maison;100;6;
15/06/2020;Vente;135;420600 ;LESIGNY;3;ALL;0585;DU HARAS;77150;77;249;;AH;27;;3;135;1;1;Maison;87;4;
11/03/2020;Vente;135;441380 ;AGDE;8;RUE;2234;DES TROPIQUES;34300;34;3;;OA;53;;3;135;1;1;Maison;121;6;730
30/06/2020;Vente;135;75000 ;MORLAIX;15;RUE;0370;DE BREST;29600;29;151;;AS;1;;3;135;2;1;Maison;108;5;
06/02/2020;Vente;134;1150000 ;VESINET (LE);10;AV;1010;DE LA PRISE D EAU;78110;78;650;;AT;66;;4;134;1;1;Maison;80;4;
21/01/2020;Vente;134;522000 ;CAGNES SUR MER;26;CHE;3020;DE SAINTE COLOMBE;6800;6;27;;AK;133;;3;134;1;1;Maison;99;4;
19/02/2020;Vente;134;190000 ;BUEIL;1;RUE;0020;DU BOIS;27730;27;119;;AC;378;;17;134;1;1;Maison;100;4;
13/01/2020;Vente;134;566950 ;COLLONGES-AU-MONT- D OR;13;RUE;0020;AMPERE;69660;69;63;;AE;212;;1;134;1;1;Maison;136;4;69
30/03/2020;Vente;134;299000 ;CHATELET-EN-BRIE (LE);15;ALL;0005;AGNES SOREL;77820;77;100;;AK;1;;15;134;1;1;Maison;125;5;
26/05/2020;Vente;134;530000 ;SABLES-D'OLONNE (LES);11;IMP;3280;CHARLES BAUDELAIRE;85180;85;194;60;BZ;75;;43;134;1;1;Maison;95;4;
24/06/2020;Vente;134;985800 ;LYON 3EME;14;RUE;3990;JULES MASSENET;69003;69;383;;CH;54;;4;134;1;1;Maison;137;4;
26/06/2020;Vente;134;190000 ;EPINAL;35;RUE;0880;EMILE ZOLA;88000;88;160;;BC;283;;3;134;1;1;Maison;134;6;
21/02/2020;Vente;133;205000 ;NOGENT-LE-ROI;54;ALL;0110;DE PROVENCE;28210;28;279;;AD;57;;54;133;1;1;Maison;129;6;
20/01/2020;Vente;133;415300 ;LA GARDE;235;CHE;2483;DE RABASSON;83130;83;62;;AN;826;;21;133;1;1;Maison;130;5;
26/05/2020;Vente;133;370000 ;MONTMORENCY;3;ALL;1514;PAUL VERLAINE;95160;95;428;;AL;145;;2;133;1;1;Maison;99;5;
07/01/2020;Vente;133;400000 ;VALLAURIS;140;CHE;0304;DE LA FERRATONE;6220;6;155;;BP;436;;1;133;1;1;Maison;136;5;795
27/04/2020;Vente;133;794110 ;SAINT-MAUR-DES-FOSSES;7;AV;1519;CHARLES PEGUY;94210;94;68;;BD;64;;1;133;1;1;Maison;132;6;
05/06/2020;Vente;133;292000 ;SAINT-MICHEL-SUR-ORGE;4;RUE;0990;DU LANCIER;91240;91;570;;AM;101;;2;133;1;1;Maison;90;5;
31/01/2020;Vente;133;345050 ;ESSARTS-LE-ROI (LES);30;ALL;0338;LOUIS PASTEUR;78690;78;220;;AO;219;;13019;133;1;1;Maison;126;6;
17/02/2020;Vente;133;250000 ;BRETIGNY SUR ORGE;27;RUE;0779;EDMOND ROSTAND;91220;91;103;;AD;16;;27;133;1;1;Maison;127;7;
